user_id,posted,item_id,review,sentiment_score,item_name
76561198084351484,"Posted March 28, 2014.",4000.0,DAS SPIEL IST TOLL !,0.0,Garry's Mod
Emarques,"Posted January 16, 2014.",4000.0,um dos melhores q ja jogei,0.0,Garry's Mod
4_5C12U13,"Posted November 30, 2013.",4000.0,GET THIS ♥♥♥♥ING GAME AND ♥♥♥♥ EVERYTHING NOW!!!!            I MEAN IT!!!STOP READING,0.0,Garry's Mod
drake7758,"Posted March 14, 2014.",4000.0,This game is soooooo AWESOME XD,0.8851,Garry's Mod
r1nol3l,"Posted June 10, 2015.",4000.0,Amazing... ( ͡° ͜ʖ ͡°),0.0,Garry's Mod
troyenzo,"Posted February 1, 2014.",4000.0,"Do you want a sandbox game in which you can do anything? Kill, Build, Create and Enjoy? Or perhaps fly around with the enjoyment of noclip? Well, this game has it all!You can:-Build-Kill-Createand share!",0.837,Garry's Mod
76561198063361762,"Posted February 18, 2014.",4000.0,SSSUUUUUUUUUUUUUUPPPPEEEEEEEEERRRRRR FFFFFFFFFUUUUUUUUUUUUUUNNNNNNNNNN!!!!!!!!!!!!!,0.0,Garry's Mod
LTHW,"Posted March 6, 2015.",4000.0,Is k.,0.0,Garry's Mod
ItzJimmeh,"Posted November 18, 2015.",4000.0,Why buy cod bo3 when you can download a mod what is exactly like it? why buy csgo? This is the best game ever 1000/10,0.7941,Garry's Mod
76561198204448251,Posted August 25.,4000.0,"Honestly the best game.This isnt only the best game, but it contains the best gamemodes. From TTT to PropHunt, DarkRP and everything inbetween.I only bought this game a few weeks ago and i already love it more than the other games I have ever played. -- All Hail Garry --",0.9731,Garry's Mod
nayrob,"Posted June 30, 2014.",4000.0,A 12 year old called me ♥♥♥ :( 2/10 stars,-0.4404,Garry's Mod
chpmnksnpr,"Posted October 6, 2014.",304930.0,This game has landmines. Use landmines as base defense. Lost all my gear.11/10 would play again.,0.1531,Unturned
ItsDerRey,"Posted January 1, 2015.",4000.0,Hop on first ever time playingJoin server at 9pm3 hours later be 12amJust watched full Alien movie with some randoms ingame 1st gmod experience 10/10,0.0,Garry's Mod
Camzarg,"Posted June 24, 2014.",4000.0,"I love the different kind of game styles you can play in just one game. All the gamemodes are fun in their own unique way, and then there's the sandbox, neverending fun for the imagination. Great to play with friends.",0.9712,Garry's Mod
mad_dog_99,"Posted November 27, 2013.",4000.0,really cool game,0.3804,Garry's Mod
woworchunter242,"Posted March 11, 2013.",4000.0,This game is amazing. Worth every cent.10/10,0.6908,Garry's Mod
ShnishMan,"Posted June 22, 2014.",105600.0,10/10 Best minecraft ever,0.6369,Terraria
76561198089296397,"Posted July 17, 2014.",4000.0,i make ragdolls have explosive ♥♥♥♥♥ :),0.4588,Garry's Mod
76561198134104596,"Posted March 30, 2015.",240.0,Extreamly fun to play with friends and alot of gamemodes,0.8316,Counter-Strike: Source
76561198062271200,"Posted February 18, 2014.",4000.0,So far the most addictive game ive played!,0.4003,Garry's Mod
76561198084466412,"Posted December 22, 2013.",4000.0,esta muy bueno +10,0.0,Garry's Mod
76561198068620780,"Posted February 17, 2014.",4000.0,"A nice sandbox but this one tends to focus on some fun crafty modes which s fun it you have a group of friends or people to play with such as Prop hunt, Sandbox, PvP, Terror in Terrorist town and some other creative stuff. Includes props and stuff from most of the valve games such as Half Life (Mainly) and Team Fortress. Steam Workshop is available. Game used to make Youtube's Gmod movies and other projects.A microphone is recommend if you' re playing in a co-op mode to increase the fun. But mind some of the ragers with mics if you find any. It has a moderator system in case this or something else happens. But other than that averagely nice sandbox.",0.9783,Garry's Mod
Steam-Community-Internet-Whore,"Posted December 25, 2013.",240.0,This is a classic game and by far my fav.,0.4588,Counter-Strike: Source
TheGodOfDoritoesmountaindee,"Posted September 21, 2014.",4000.0,I wouldnt recomend this game to anyone because it doesnt wrok at all,0.0,Garry's Mod
gesbhsfbgufbyudguesvyfy,"Posted October 18, 2014.",220.0,"░░░░░▐▀█▀▌░░░░▀█▄░░░░░░░░▐█▄█▌░░░░░░▀█▄░░░░░░░░▀▄▀░░░▄▄▄▄▄▀▀░░░░░░▄▄▄██▀▀▀▀░░░░░░░░░░█▀▄▄▄█░▀▀░░░░░▌░▄▄▄▐▌▀▀▀░░ THIS IS BOB▄░▐░░░▄▄░█░▀▀ ░░▀█▌░░░▄░▀█▀░▀ ░░ COPY AND PASTE HIM,░░░░░░░▄▄▐▌▄▄░░░ SO, HE CAN TAKE░░░░░░░▀███▀█░▄░░ OVER STEAM░░░░░░▐▌▀▄▀▄▀▐▄░░ AND THAT, WILL TELL VALVE░░░░░░▐▀░░░░░░▐▌░░ TO GIVE US HALF LIFE 3░░░░░░█░░░░░░░░█░░░",0.0,Half-Life 2
NinjaZStarz,"Posted December 26, 2013.",4000.0,Awesome Sandbox Its A Must Play. But I don't recommend it to people who hate downloading content such as maps and gamemodes,-0.6668,Garry's Mod
76561198076031079,"Posted June 24, 2014.",4000.0,This game is halaroius you can play many gamemodes and you can kill stuff :D,0.186,Garry's Mod
overrusedmale,"Posted October 7, 2015.",4000.0,mods the game.,0.0,Garry's Mod
OfficialSenix,"Posted April 11, 2015.",4000.0,Single player (no friends) = ♥♥♥♥ this gameMultiplayer (Screaming 5 year olds) = Sell's it for cs:go keysThis game is just boring unless you have friends to party along with. Selling this game BTW just to loney :(,0.1531,Garry's Mod
forganmreeman,"Posted December 1, 2013.",4000.0,"Interesting game. Unlike other titles, Gmod lets you play many different fun games within a game.",0.8126,Garry's Mod
slushyb,Posted May 6.,4000.0,inmature simulator aka garrys mod is a cool game where u make things with stuff like a bathtub and u cannot go a week without downloading atleast 1 addon lituarly every server has atleast 100 addons anyway i REALLY recommend this game its very addictive and yeah,0.8686,Garry's Mod
aman98,"Posted July 3, 2015.",10.0,best game ever,0.6369,Counter-Strike
bluemangreg,"Posted June 24, 2014.",4000.0,FUN,0.5106,Garry's Mod
76561198041858423,"Posted February 26, 2014.",4000.0,la wea wena,0.0,Garry's Mod
Neztile,"Posted October 5, 2014.",4000.0,Everyone loves this game. :P So many things to do.WORTH IT'S MONEY,0.7804,Garry's Mod
CaridoidCombatClaw,"Posted November 26, 2010.",400.0,If you've not played this by now you're probably legally dead or something.,-0.7128,Portal
76561198063361762,"Posted February 18, 2014.",4000.0,SSSUUUUUUUUUUUUUUPPPPEEEEEEEEERRRRRR FFFFFFFFFUUUUUUUUUUUUUUNNNNNNNNNN!!!!!!!!!!!!!,0.0,Garry's Mod
zeshirky,Posted July 22.,4000.0," The game that gave me endless fun years ago. I've played this since 2011 (Gmod 12) but I don't play it as much anymore but I have to say, for someone my age back then, this game was such a blast and I couldn't stop playing it. I remember booting up singleplayer and then downloading stuff off the Toybox seeing what people have created and uploaded including myself uploading a save of a VW Golf and a Nissan 350z and reading comments; Anyway, then I'd download mods off https://garrysmods.org/ and I'd have to figure out how to install them as a 11-12 year old who was new to installing things haha. I'd even mention this game to friends at school and show my friends if they were over. Also I made an abundance of friends playing this game online. Many laughs and tears. :') I've met lots of great people through it. Looking back at my screenshots off my old computer is always giving me nostalgia of the fun I had.This game gave me lots of joy and I can't thank it enough. And it still does when I load it back up and give it a go nowadays. This game has improved in many ways. I really do recommend this game. It is great fun and you can do whatever you like with it! :) Thanks for reading!  Here is the first video I ever made of the game back in 2011 (currently unlisted and due to old YouTube channel) - https://www.youtube.com/watch?v=4yAJG1HhU2g ",0.9978,Garry's Mod
4RCH4NG3Ll,"Posted December 6, 2014.",4000.0,"Sim, gostei muito pois a diversão é muita, com o tanto de mods que existem, não tem como enjoar",0.0,Garry's Mod
biscutbaker,Posted August 12.,4000.0,it is very good,0.4927,Garry's Mod
76561198063316459,"Posted October 15, 2014.",4000.0,A hot game to sink my gherkin into whenever im bored.,-0.2732,Garry's Mod
merrycookieradiator,"Posted December 25, 2013.",550.0,"10/10Great game, with lots of blood and fun, there are so many mods to download and it's tons of fun. You can play from survival, missions to simple kill and run. Definitely recommend playing ;)",0.8807,Left 4 Dead 2
76561198089288206,"Posted December 12, 2013.",4000.0,10/10,0.0,Garry's Mod
luminarybrilliant,Posted March 25.,4000.0,good game for gamers !,0.4926,Garry's Mod
76561198030169794,"Posted December 9, 2013.",220.0,best game i've playedwhen the HELL IS 3 com'n,-0.2808,Half-Life 2
EcoKitty,"Posted May 8, 2015.",730.0,"Would reccomend this game 100% fun and addicting, really good first person shooter game I recon 1 of the best if you have enough buy this game <3",0.9273,Counter-Strike: Global Offensive
76561198065661382,"Posted July 15, 2015.",220.0,"Had to kinda force myself to play Half-Life 2, as it just couldn't be bothered. After actually finishing it, more than 10 years after its release, I have to say that this might be better than every other FPS out there, except for DOOM, 'cuz DOOM is ♥♥♥♥in' awesome. Great story, decent visuals (even in today's day and age), and immersive physics based puzzles, make Half-Life 2 one of the best single player experiences to date. Hell it's better than 95% of the games that we get today. It lives on, and will preserve its legacy for generations to come. No PC gamer should be without this.9.2/10. Will force myself to play this game again.",0.8833,Half-Life 2
76561198056640740,"Posted October 13, 2014.",4000.0,"Es un juego muy entretenido, en especial cuando lo juegas con amigos :DLo recomiendo.",0.0,Garry's Mod
Zejus,"Posted June 19, 2014.",4000.0,"Este Juego es un ''MUST HAVE''..Excepcional para jugar con amigos o un integrante de tu Familia.Estas son las Pros y Cons..>Pros:+No tiene muchos Requisitos, Asi que Anda en todas las Computadoras.+Tiene muchos Mods.+Se pueden Crear Servidores LAN.+Podes hacer lo que se te de la Gana en el Gamemode ''Sanbox''>Cons:-Todo necesita Counter Strike:Source.-Si o Si se debe usar Hamachi para Conectarse a un Servidor LAN.-Los Servidores te hacen Descargar Cosas Inecesarias, Las cuales no se Utilizan en el Servidor.-No hay Servidores Limpios (Sin Mods).",-0.296,Garry's Mod
dinkd,"Posted July 6, 2012.",240.0,"Great first person shooter, I absolutely love this game! The game has a few awesome mods which I really enjoy, one of which is the war3source mod. I'd reccomend the game to anyone who just enjoys first person shooters or would like to have a taste at what a first person shooter tastes like.",0.9771,Counter-Strike: Source
76561198074540604,"Posted August 8, 2015.",4000.0,"Funny, cool, swift, I am the terminator, T800",0.7184,Garry's Mod
yungwarez,"Posted August 11, 2012.",240.0,It's a fully sick game yeah... you can like smoke dank kush and no-scope 12 year olds with one hand. One time I was stuck in a prison cell and I dropped the soap.,-0.4927,Counter-Strike: Source
76561198035588684,"Posted November 27, 2013.",4000.0,"One of the greatest games/mods ever created, if not the best. A ♥♥♥♥ tonne of fun and if you have a fun, crazy imagination and get used to the mechanics of this game, you're going to have a blast building new inventions using items off of valve games. And if inventing isn't your strong suit, never fear, it has a load of game modes such as Prop Hunt and Trouble in Terrorist Town to suit your gaming needs. Garry's Mod gets a solid 10/10.",0.0408,Garry's Mod
avh,"Posted August 31, 2015.",4000.0,"Hahaha, i love this game.All the posibility's, is unimaginable. You think it, you can do it.A few things could be fixed, but it deserves a 9/10.Great job Valve <3",0.8294,Garry's Mod
batmun1989,"Posted June 4, 2013.",4000.0,It's a fun game along with its mechanic's the physic's to break at times but it becomes comedy.,0.6597,Garry's Mod
Vexenite,"Posted September 13, 2013.",4000.0,Amazing game. So many game modes and very fun to mess around with.,0.6838,Garry's Mod
Dr-Medic,"Posted May 21, 2014.",4000.0,"If you don't have this game then you should get itEDIT: Moral of the story Buy this Game/Mod... But if you tend to get plenty of mods, Be patient when loading the game. I know this from having this game crash serveral thousand Freaking TimesNOTE: I was also yiffed by a Animatronic while I was The Medic from TF2. Just when I thought Things couldn't get anymore disturbing. Or was it... Nope it was disturbing Nothing Else.... Sickos.Also Please Ignore my grammar issues on any of my reviews, Its a bad habit I cannot control.",-0.8907,Garry's Mod
Fumblee,"Posted July 4, 2014.",4000.0,a good game,0.4404,Garry's Mod
plasmaluna,"Posted April 8, 2013.",4000.0,Great game!,0.6588,Garry's Mod
HumanBoy,Posted March 23.,4000.0,"Ah Gmod, the game that probably most people who have steam should know or own.if you do not have this game BUY IT!!!Garry's mod is the fine works of FacePunch, you can literally do almost anything in this game.Flying ♥♥♥♥♥? - POOF! its there, trust me, ive made a few.in Gmod the ability to make and edit the pure essence of anything is there, if you have wanted a flying bathtub; slap some hoverballs 4 thrusters and a seat all welded together with your precious little toolgun.the community is Gmod if you didnt know, the models you download, the wierd addons of banana throwing rocket launchers and chair guns is there purely because the community wanted it to be.seriously buy this game9.8/10",0.9164,Garry's Mod
Gadwall7,"Posted January 4, 2014.",4000.0,Dream it. Build it. Have fun with it. Destroy it. Repeat.,0.2023,Garry's Mod
76561198081480318,"Posted January 23, 2015.",4000.0,I had the game and now its telling me i cant play anymore,-0.2584,Garry's Mod
