genres,title,release_date,id
"['Action', 'Indie']",Mos Speedrun 2,2015-09-03,333290
"['Action', 'Indie']",Gunman Clive 2,2015-09-03,394550
"['Casual', 'Indie', 'Sports']",Unfair Jousting Fair,2015-09-03,377550
"['Casual', 'Simulation', 'Strategy']",Zoo Empire,2004-08-01,286750
"['Action', 'Strategy']",Wars and Warriors: Joan of Arc,2004-02-07,294590
['Adventure'],Noctropolis,1994-01-01,377070
"['Casual', 'Simulation', 'Strategy']",Marine Park Empire,2004-08-01,294730
['Action'],Call of Duty®: Advanced Warfare - Reckoning,2015-09-03,318794
"['Action', 'Indie', 'Strategy']",Awesomenauts - Cosmic Captain Ksenia Skin,2015-09-02,387982
"['Indie', 'Simulation']",Painters Guild - Soundtrack,2015-09-01,395700
"['Action', 'Indie', 'Strategy']",Almightree: The Last Dreamer,2015-09-07,368050
"['Action', 'Casual', 'Indie', 'Simulation']",Abduction Action! Plus,2015-09-01,360580
"['Adventure', 'Indie', 'RPG', 'Strategy']",Armello,2015-09-01,290340
"['Casual', 'Indie', 'Simulation', 'Strategy']",Reigning Cats,2015-08-28,398110
"['Action', 'Indie']",Azure Striker Gunvolt,2015-08-28,388800
"['Adventure', 'Indie']",Stray Cat Crossing,2015-08-28,385330
"['Action', 'Indie']",AZURE PHOSPHORESCENCE,2015-08-28,396990
"['Action', 'Adventure', 'Indie', 'RPG']",Labyronia RPG 2,2015-08-28,397500
"['Action', 'Indie']",AZURE STRIKER GUNVOLT OFFICIAL SOUNDTRACK,2015-08-28,392670
"['Action', 'Indie', 'RPG']",Razenroth,2015-08-28,340830
"['Adventure', 'Casual', 'Indie', 'RPG']",Ashes of Immortality II,2015-08-28,362140
"['Action', 'Indie', 'Strategy']",Immortal Defense,2007-05-29,298360
"['Adventure', 'Indie']",Rememoried,2015-08-31,368450
"['Simulation', 'Strategy', 'Early Access']",Industry Transporters,2015-08-31,376150
"['Casual', 'Indie']",Tisnart Tiles,2015-08-31,398920
"['Action', 'Casual', 'Indie']",Deliverance,2015-08-31,397200
"['Casual', 'Indie']",Tinboy,2015-09-01,399430
"['Indie', 'Racing', 'Simulation', 'Sports']",MiniDrivers,2015-08-20,385490
"['Action', 'Adventure', 'Indie', 'Early Access']",Containment Protocol,2015-08-31,346300
['Adventure'],STASIS,2015-08-31,380150
"['Adventure', 'Casual', 'Indie', 'RPG']",Hoven the Sages Spinel,2015-08-31,398960
"['Action', 'Indie']",STOORM - Full Edition.,2015-04-28,365930
"['Action', 'Adventure', 'Indie']",Iggy's Egg Adventure,2015-08-27,366040
"['Action', 'Adventure', 'Indie']",Urizen Shadows of the Cold Deluxe Frosty Edition,Aug 2015,397700
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Let the Cat in,2015-08-27,369400
"['Action', 'Indie', 'Strategy']",Satellite Reign,2015-08-28,268870
"['Action', 'Casual', 'Indie']",One More Line,2015-08-25,356890
"['Adventure', 'Indie']",Port of Call,2015-08-28,356520
"['Adventure', 'Indie', 'Strategy']",Caveman Craig,2015-08-28,363240
"['Action', 'Indie']",Proto Raider,2015-08-28,386050
"['Action', 'Indie', 'Early Access']",Caromble!,2015-08-27,347660
"['Casual', 'Indie', 'RPG', 'Strategy']",Redemption: Eternal Quest,2015-08-28,390880
"['Action', 'Indie']",Xenocide,2015-08-28,381910
"['Action', 'Free to Play', 'Indie']",Clown House (Palyaço Evi),2015-07-14,387970
"['Action', 'Indie', 'RPG']",I Shall Remain,2015-08-24,293460
['RPG'],Grandia® II Anniversary Edition,2015-08-24,330390
['Action'],Mass Destruction,2015-08-24,396820
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities', 'Early Access']",Leadwerks Game Launcher,2015-08-24,355500
"['Action', 'Casual', 'Indie']",Flywrench,2015-08-24,337350
"['Indie', 'RPG', 'Strategy']",The Last Warlock,2015-08-24,385060
['Casual'],Pretty Girls Mahjong Solitaire,2015-08-24,393980
['Action'],Mega Man Legacy Collection / ロックマン クラシックス コレクション,2015-08-24,363440
['Indie'],Owys,2015-08-25,394770
"['Action', 'Adventure', 'Indie', 'RPG']",Evoland 2,2015-08-25,359310
"['Action', 'Adventure', 'Indie', 'Strategy']",Nova-111,2015-08-25,325370
"['Action', 'Indie', 'Strategy']",Party Hard,2015-08-25,356570
"['Adventure', 'Indie']",Nyctophobia,2015-08-25,378100
"['Action', 'Indie']",Shutshimi,2015-08-25,332530
"['Indie', 'Simulation', 'Strategy']",Hegemony III: Clash of the Ancients,2015-08-25,308173
"['Simulation', 'Strategy']",Crookz - The Big Heist,2015-08-25,310490
"['Action', 'Indie']",Capsule Force,2015-08-25,364060
"['Action', 'Indie']",Arclight Cascade,2015-08-25,391210
"['Action', 'Free to Play', 'Early Access']",WARMODE,2015-08-25,391460
['Adventure'],Amnesia™: Memories,2015-08-25,359390
['Indie'],Coated,2015-08-25,354810
"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Age of Survival,2015-08-25,369080
"['Action', 'Casual', 'Indie']",Knight &amp; Damsel,2015-08-20,361680
"['Adventure', 'Indie', 'RPG', 'Strategy']",Shadowrun: Hong Kong - Extended Edition,2015-08-20,346940
"['Action', 'Casual', 'Indie']",Knight &amp; Damsel Soundtrack - Maggie McLean,2015-08-20,369380
"['Indie', 'RPG', 'Strategy']",Big Journey to Home,2015-08-20,388440
"['Indie', 'RPG', 'Strategy']",Big Journey to Home - Official Soundtrack,2015-08-20,390630
"['Action', 'Adventure', 'Indie']",Mute Crimson+ Soundtrack,2015-08-20,387160
"['Casual', 'Indie', 'Strategy']",Tick: The Time Based Puzzle Game,2015-12-01,388010
"['Action', 'Indie']",Daydreamer: Awakened Edition,2015-08-21,394390
"['Action', 'Adventure', 'Indie']",Curse of the Crescent Isle DX,2015-08-21,365120
"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",Farm Frenzy Collection,2015-08-21,391000
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Bernie Needs Love,2015-08-21,373120
"['Action', 'Indie']",The Flock,2015-08-21,290490
['Indie'],In Between,2015-08-21,388420
"['Action', 'Indie', 'Strategy']",Towers of Altrac - Endless Mode,2015-08-21,391470
['Indie'],In Between Soundtrack,2015-08-21,391080
"['Indie', 'Simulation']",Forget Me Not: My Organic Garden,2015-08-21,363980
['Indie'],Seeders,2015-08-21,363670
"['Action', 'Adventure', 'Indie', 'Early Access']",ORBITOR,2015-08-21,336220
"['Indie', 'Simulation', 'Sports']",Super Mega Baseball: Extra Innings,2015-08-21,314070
"['Action', 'Indie', 'Racing']",Link: The Unleashed Nexus,2015-08-21,388720
['Indie'],Pester,2013-01-25,354920
"['Indie', 'RPG']",VERSUS: The Lost Ones,2015-08-21,396230
"['Indie', 'RPG']",VERSUS: The Lost Ones - WorningBird Hints,2015-08-21,396250
"['Action', 'Adventure', 'Indie']",Lost in Paradise,2015-08-20,381170
['Simulation'],Train Simulator: China Clay for Export Route Add-On,2015-08-20,325953
['Simulation'],Train Simulator: Southern Class 455/8 EMU Add-On,2015-08-20,325963
['Simulation'],Network South East Class 319 Add-on Livery,2015-08-20,275800
"['Action', 'Adventure', 'RPG']",Zanzarah: The Hidden Portal,2015-08-20,384570
"['Adventure', 'Indie']",City Quest,2015-08-20,308560
"['Action', 'Indie']",Get Over Here,2015-08-20,393950
"['Indie', 'RPG', 'Strategy']",Fallen: A2P Protocol,2015-08-14,325790
"['Indie', 'RPG', 'Strategy']",Fallen: A2P Protocol - Digital Deluxe Edition,2015-08-14,392660
"['Casual', 'Strategy']",Anti-Opoly,2015-08-14,343990
"['Adventure', 'Casual', 'Indie']",Beach Bounce,2015-08-14,352010
"['Adventure', 'Casual', 'Indie']",Beach Bounce - Soundtrack,2015-08-14,394050
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Dream Of Mirror Online,2015-08-14,335820
"['Action', 'Indie']",Void Invaders,2015-08-14,391170
"['Adventure', 'Casual', 'Indie']",Ferrum's Secrets: Where Is Grandpa?,2015-08-14,391340
"['Adventure', 'Casual', 'Indie', 'RPG']",Arvale,2015-08-14,392920
"['Action', 'Adventure', 'Indie']",Daemon Detective Gaiden,2015-08-14,377200
"['Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",ABD: A Beautiful Day,2015-08-14,384920
['Simulation'],Expert Rifleman - Reloaded,2015-08-14,383590
"['Indie', 'Strategy']",Way of Gold and Steel,2015-08-17,373730
"['Indie', 'Strategy']",Front Wars,2015-08-17,370160
"['Action', 'Massively Multiplayer', 'Simulation', 'Early Access']",M4 Tank Brigade,2015-08-17,348810
"['Action', 'Indie']","Botology - Map ""Barazin"" for Survival Mode",2015-08-17,389630
"['Adventure', 'Indie']",CO-OP : Decrypted,2015-04-06,315130
"['Action', 'Adventure', 'Indie', 'Simulation']",SCS deORBIT,2015-08-17,337700
"['Indie', 'RPG']",One Way Heroics Plus,2015-08-17,352840
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",STAR-BOX: RPG Adventures in Space,2015-08-17,363510
"['Action', 'Indie']",Volume,2015-08-18,365770
"['Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",RPG MO,2015-08-18,372800
"['Casual', 'Indie']",Fingered,2015-08-18,384360
['Strategy'],Pike and Shot : Campaigns,2015-08-13,377520
"['Adventure', 'Indie']",Gathering Sky,2015-08-13,356250
['Indie'],PING 1.5+™,2015-08-13,363580
"['Adventure', 'Indie']",Gathering Sky - Original Soundtrack,2015-08-13,393640
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Lord of the Dark Castle,2015-04-20,349460
"['Action', 'Indie']",UBERMOSH,2015-08-13,357070
['Simulation'],Train Simulator: The Racetrack: Aurora - Chicago Route Add-On,2015-08-13,258648
"['Indie', 'Strategy']",Galactic Civilizations III - Mega Events DLC,2015-08-11,389930
"['Adventure', 'Indie']",Beyond Eyes,2015-08-11,356050
"['Action', 'Indie']",Illuminascii,2015-08-11,376130
['Simulation'],Train Simulator: D&amp;RGW SD50 Loco Add-On,2015-08-06,325955
['Simulation'],Train Simulator: West Highland Line (South) Route Add-On,2015-08-06,277761
"['RPG', 'Simulation', 'Strategy']",Dungeons 2 - A Chance of Dragons,2015-08-06,382410
['Adventure'],Tanita: A Plasticine Dream,2006-08-29,372560
"['Indie', 'Strategy']",Nightside,2015-04-02,360390
"['Action', 'Adventure', 'Indie']",Fitz the Fox,2015-08-06,372830
"['Action', 'Adventure', 'Indie']",Spider: Rite of the Shrouded Moon,2015-08-06,278420
"['Indie', 'Simulation', 'Strategy']",The Oil Blue: Steam Legacy Edition,2010-06-22,386700
"['Casual', 'Indie', 'Simulation', 'Strategy']",Road Works,2014-02-15,352750
"['Casual', 'Indie']",Sakura Clicker - Bow Weapon,2015-08-11,393025
"['Casual', 'Indie']",Sakura Clicker - Axe Weapon,2015-08-11,393024
"['Casual', 'Indie']",Sakura Clicker - Spear Weapon,2015-08-11,393040
"['Casual', 'Indie']",Sakura Clicker - Knight Outfit,2015-08-11,393021
"['Casual', 'Indie']",Sakura Clicker - Chocolate Outfit,2015-08-11,393042
"['Casual', 'Indie']",Sakura Clicker - Dual Swords Weapon,2015-08-11,393026
"['Casual', 'Indie']",Sakura Clicker - Sword Weapon,2015-08-11,393041
"['Casual', 'Indie']",Sakura Clicker - Wedding Outfit,2015-08-11,393043
"['Casual', 'Indie', 'Simulation']",Shu's Garden,2015-08-11,393350
"['Adventure', 'RPG']",Planet Alcatraz 2,2008-09-19,389250
"['Free to Play', 'Strategy']",Shadow of Kingdoms,2015-08-11,387450
['Indie'],Crystal Towers 2 XL,2015-08-11,340250
"['Casual', 'Indie', 'Strategy']",President for a Day - Floodings,2015-08-12,368770
"['RPG', 'Strategy']",Space Hulk Ascension - Successor Chapter Pack,2015-08-12,355900
['Simulation'],Baltimore &amp; Ohio Wagon Pack,2015-08-12,326001
"['Casual', 'Indie']",Two Steps Back,2015-08-06,370200
"['Simulation', 'Strategy']",Luxury Hotel Emporium,2015-08-07,389680
"['Indie', 'Strategy']",We Are Legion,2015-08-07,354560
"['Simulation', 'Strategy']",Nightclub Emporium,2015-08-07,389690
"['Action', 'Indie']",Demon Hearts,2015-08-07,367350
"['Casual', 'Strategy']",12 Labours of Hercules III: Girl Power,2015-08-07,360650
"['Action', 'Indie']",Putrefaction,2015-08-07,378270
"['Adventure', 'Casual', 'Indie', 'RPG']",Black Home,2015-08-07,370700
"['Action', 'Indie']",The Tower Of Elements,2015-08-05,377310
"['Adventure', 'Indie']",Hidden: On the trail of the Ancients,2015-08-05,352580
['Indie'],Icebound,2015-08-05,334260
"['Casual', 'Indie']",Letter Quest: Grimm's Journey Remastered,2015-08-05,373970
"['Adventure', 'Indie']",Dream,2015-07-31,229580
"['Adventure', 'Indie']",Dream - Soundtrack,2015-07-31,384710
"['Casual', 'Indie']",Job the Leprechaun,2015-07-31,386420
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",Zone 22,2015-06-26,321390
"['Adventure', 'Indie', 'Simulation', 'Strategy']",Cosmonautica,2015-07-31,320340
"['Adventure', 'Casual', 'Indie']",D4: Hand Cursor Set　Vol.2,2015-07-31,384226
"['Adventure', 'Casual', 'Indie']",D4: Hand Cursor Set　Vol.3,2015-07-31,384227
['Action'],Nirvana: The First Travel,2015-07-31,386630
"['Action', 'Indie', 'Early Access']",Geocore,2015-07-31,355190
"['Adventure', 'Casual', 'Indie', 'RPG']",Millennium 5 - Deluxe Contents (contains Guide),2015-07-31,372270
"['Adventure', 'Casual', 'Indie']",D4: Hand Cursor Set　Vol.1,2015-07-31,384225
"['Action', 'Adventure', 'Indie']",Gynophobia,2015-07-31,365020
"['Action', 'Indie']","Botology - Map ""Sartilus"" for Survival Mode",2015-08-03,389620
['Adventure'],Go Home - Rage incoming,2015-08-03,365150
['Indie'],Cursed Sight,2015-08-03,360550
['Indie'],Cursed Sight - Digital artbook,2015-08-03,373690
['Indie'],Cursed Sight - Original Soundtrack,2015-08-03,372660
"['Adventure', 'Indie']",Adam's Venture Chronicles,2015-08-03,362410
"['Adventure', 'Casual', 'Indie']",Last Half of Darkness - Society of the Serpent Moon,2011-02-10,384910
"['Adventure', 'Free to Play', 'Indie']",Fingerbones,2014-03-20,391270
"['Action', 'Casual', 'Indie', 'Strategy']",PixelJunk™ Nom Nom Galaxy,2015-08-03,226100
"['Casual', 'Indie', 'Strategy']",Wave Mechanics,2015-04-23,385690
['Simulation'],Great Northern Wagon Pack Add-On,2015-08-03,275139
['Simulation'],BNSF Wagon Pack Add-On,2015-08-03,275138
"['Casual', 'Indie', 'Sports', 'Strategy']",TREBUCHET,2015-07-30,336680
"['Adventure', 'Casual', 'Indie', 'Simulation']",East Tower - Kurenai,2014-03-11,356560
"['Action', 'Adventure', 'Indie']",Baxter's Venture: Director's Cut,2015-07-31,386460
"['Action', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",Call to Arms - Deluxe Edition upgrade,2015-07-30,374390
"['Action', 'Casual', 'Indie']",Stellar 2D,2015-07-30,391070
"['Free to Play', 'Massively Multiplayer', 'RPG']",Karos Returns,2017-02-02,371310
"['Action', 'Casual', 'Indie', 'Strategy']","Rock, the Tree Hugger",2015-07-30,391410
"['Adventure', 'Casual', 'Indie', 'Strategy']",StartBolita,2016-10-30,364850
"['Action', 'Casual', 'Indie']",The Deletion,2015-07-30,391160
"['Action', 'Adventure', 'Indie']",Stick 'Em Up 2: Paper Adventures,2015-07-27,282780
"['Action', 'Adventure', 'RPG']",ReLoaded,2015-07-24,379380
"['Casual', 'Indie', 'RPG']",Heart of Ember CH1,2015-07-27,382320
"['Action', 'Adventure', 'RPG']",Legend of Kay Anniversary,2015-07-27,313810
"['Adventure', 'Indie']",Just Alone,2015-07-28,388300
"['Action', 'Casual']",Boneless Zombie,2015-07-27,383700
"['Action', 'Adventure']",Life is Strange - Episode 4,2015-07-27,329920
"['Action', 'Strategy']",Hogs of War,2000-11-03,389900
"['Action', 'Indie', 'Strategy']",Blue Libra,2011-10-13,377890
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Chronicon,2015-07-28,375480
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",Professional Lifetime All-Inclusive,2015-07-28,381792
['Simulation'],FSX: Steam Edition - Messerschmitt Bf 109 Add-On,2015-07-28,379232
['Simulation'],FSX: Steam Edition - Republic RC-3 Seabee Add-On,2015-07-28,379240
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Prehistoric Paint Jobs Pack,2015-07-28,266931
"['Action', 'Adventure', 'Free to Play', 'Indie']",Spooky's Jump Scare Mansion,2015-07-28,356670
"['Action', 'Casual', 'Indie']",Collisions,2015-07-28,390910
"['Indie', 'RPG']",Machina of the Planet Tree -Planet Ruler-,2015-07-28,383960
"['Indie', 'RPG']",Another Star,2014-03-20,358030
"['Action', 'Adventure', 'Indie', 'Early Access']",Abducted,2017-07-05,299580
"['Casual', 'Simulation']",Construction Simulator 2015: Liebherr LB 28,2015-07-29,359781
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",Absolute Drift,2015-07-29,320140
"['Free to Play', 'Simulation']",Mitos.is: The Game,2015-07-29,389570
['Casual'],The chronicles of Emerland. Solitaire.,2013-10-04,389400
"['Action', 'Adventure', 'Indie', 'RPG']",Hush,2015-07-29,379990
"['Action', 'Adventure', 'Indie', 'RPG']",Inferno 2,2015-07-29,387280
"['Free to Play', 'Strategy']",Magic Duels,2015-07-29,316010
"['Adventure', 'Casual']",Idol Magical Girl Chiru Chiru Michiru Part 1,2015-07-29,377710
"['Action', 'Indie', 'RPG']",The Swindle,2015-07-28,369110
['Indie'],The Empty Inn,2015-07-10,385580
"['Action', 'Indie']",Galacide,2015-07-28,356790
"['Indie', 'Strategy']",Colonial Conquest,2015-07-28,341030
"['Action', 'Adventure', 'Casual', 'Indie']",Never Alone: Foxtales,2015-07-28,355740
['Adventure'],King's Quest,2015-07-28,345390
"['RPG', 'Strategy']",King of Dragon Pass,2015-07-28,352220
"['Indie', 'Simulation', 'Strategy']",The Viceroy,2015-07-28,387430
"['Action', 'Adventure', 'Indie', 'RPG']",Kyn,2015-07-28,314560
['Adventure'],King's Quest: Season Pass,2015-07-28,385721
"['Action', 'Adventure', 'Casual']",Funk of Titans,2015-07-24,383750
['Adventure'],Airport Madness 4,2011-12-01,387850
"['Action', 'Adventure']",Rare Weapons Set B (The Kinugawa Crazies),2015-07-24,333814
"['Casual', 'Indie']",Demon Horde Master,2015-07-24,380790
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",Zotrix,2015-07-24,343280
"['Action', 'Indie', 'RPG']",Transcendence,2015-07-24,364510
['Strategy'],Nobunaga's Ambition: Souzou Power Up Kit,2015-07-21,344120
"['Action', 'Indie']",Battle For The Sun,2015-07-22,385700
"['Action', 'Adventure', 'Indie']",SUPER DISTRO,2015-07-22,364690
"['Action', 'Indie']",Nandeyanen!? - The 1st Sûtra,2015-07-22,386090
"['Action', 'Casual', 'Indie']",Build 'n Bump,2015-07-22,375790
"['Action', 'Strategy']",Battle of Empires : 1914-1918 - MP Pack 2,2015-07-22,364020
"['Adventure', 'Indie']",Through Abandoned,2015-07-22,389270
['Adventure'],Blues and Bullets,2015-07-23,378660
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - T-Day,2015-07-23,306392
"['Action', 'Adventure']",Way of the Samurai 4,2015-07-23,312780
"['Action', 'Casual', 'Indie', 'Strategy']",Island Defense,2015-07-23,375850
['Action'],Call of Duty®: Advanced Warfare - X-Ray Personalization Pack,2015-07-23,343596
['Action'],Call of Duty®: Advanced Warfare - Jackpot Personalization Pack,2015-07-23,343599
['Action'],Call of Duty®: Advanced Warfare - Disco Personalization Pack,2015-07-23,343597
['Action'],Call of Duty®: Advanced Warfare - Aces Personalization Pack,2015-07-23,343598
"['Action', 'Adventure']",Way of the Samurai 4 - Iron Set,2015-07-23,333812
"['Action', 'Indie']",FEIST,2015-07-23,327060
"['Action', 'Indie']",Zenzizenzic,2015-07-23,327500
"['Adventure', 'Casual']",9 Clues 2: The Ward,2015-07-23,369420
"['Casual', 'Strategy']",Quadle,2015-07-23,384210
"['Action', 'Simulation']",Terra Nova: Strike Force Centauri,1996-03-06,368600
"['Action', 'Indie']",RETSNOM,2015-07-23,382920
"['Action', 'Adventure']",Olympia Rising,2015-07-23,295910
"['Action', 'Adventure', 'Indie']",The Talos Principle: Road To Gehenna,2015-07-23,358470
['Simulation'],FSX: Steam Edition - McClellan-Palomar Airport (KCRQ) Add-On,2015-07-21,352200
"['Action', 'Casual', 'Indie', 'Early Access']",Nature's Zombie Apocalypse,2015-07-23,378530
"['Adventure', 'Casual']",Blues and Bullets - Digital Comic,2015-07-23,389970
['Simulation'],FSX: Steam Edition - East Frisian Islands Add-On,2015-07-21,352186
['Simulation'],FSX: Steam Edition - Granville Gee Bee Model Z Add-On,2015-07-21,379231
"['Racing', 'Simulation', 'Sports']",Project CARS - Audi Ruapuna Speedway Expansion,2015-07-14,334773
['Adventure'],Bosch's Damnation,2014-03-14,337130
"['Casual', 'Indie', 'Strategy']",Power of Love,2015-07-21,368710
"['Casual', 'Indie']",Energy Balance,2015-07-02,375010
"['Action', 'Adventure', 'Indie']",Yasai Ninja,2015-07-21,372150
"['Adventure', 'Indie']",Niko Through The Dream - Soundtrack,2015-07-17,361500
